strategy,set_id,evidence_grade,threshold_summary,pig_status,recommendable,hard_count,hard_percentage_all_notes,hard_percentage_assigned_notes,gt_eligible_notes,gt_hard_count,gt_hard_percentage,gt_error_count,gt_selected_errors,gt_error_recall,gt_precision,gt_correct_sieve_rate,gt_enrichment,assigned_gt_error_recall,assigned_gt_precision,macro_finger_recall,worst_finger,cluster_count,replicates,error_recall_ci_low,error_recall_ci_high,precision_ci_low,precision_ci_high
blacklist,bl_span_comfortable__ni_k5_r2,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,70113,0.1378492040242145,0.16141196621336962,1800,233,0.12944444444444445,392,22,0.05612244897959184,0.0944206008583691,0.14985795454545456,0.43356398353332753,0.18803418803418803,0.0944206008583691,0.04116142629300524,L1,11,2000,0.02958507010231148,0.08602614015572857,0.051998701298701294,0.13526641091219094
blacklist,bl_span_comfortable__ni_k5_r4,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,70939,0.13947320303329985,0.16331355770271172,1800,233,0.12944444444444445,392,22,0.05612244897959184,0.0944206008583691,0.14985795454545456,0.43356398353332753,0.18803418803418803,0.0944206008583691,0.04116142629300524,L1,11,2000,0.02958507010231148,0.08602614015572857,0.051998701298701294,0.13526641091219094
blacklist,bl_span_comfortable__ni_k3_r1,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,73246,0.14400899687586632,0.1686246612934045,1800,247,0.13722222222222222,392,23,0.058673469387755105,0.0931174089068826,0.1590909090909091,0.4275799388581344,0.19658119658119658,0.0931174089068826,0.042569876997230596,L1,11,2000,0.032534697115770866,0.08745365969581748,0.053763440860215055,0.13265427023890125
blacklist,bl_practical_or_crossing__ni_k2_r2,mixed,"MaxPrac OR crossing; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,74172,0.14582960593447775,0.17075646967007618,1800,243,0.135,392,24,0.061224489795918366,0.09876543209876543,0.15553977272727273,0.45351473922902497,0.20512820512820512,0.09876543209876543,0.04336224738115028,L1,11,2000,0.03540947014051522,0.09353309141543066,0.059992537313432834,0.15049425069154412
blacklist,bl_span_practical__ni_k2_r2,research_supported,"Parncutt MaxPrac; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,74172,0.14582960593447775,0.17075646967007618,1800,243,0.135,392,24,0.061224489795918366,0.09876543209876543,0.15553977272727273,0.45351473922902497,0.20512820512820512,0.09876543209876543,0.04336224738115028,L1,11,2000,0.03540947014051522,0.09353309141543066,0.059992537313432834,0.15049425069154412
blacklist,bl_step_crossing__ni_k2_r4,exploratory,"crossing, IOI <=1000ms, and <=2 semitones; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,75055,0.14756567267179294,0.17278928478519615,1800,227,0.12611111111111112,392,22,0.05612244897959184,0.09691629955947137,0.1455965909090909,0.4450238245077767,0.18803418803418803,0.09691629955947137,0.04102838241570635,L1,11,2000,0.03154361464573069,0.07740345445657486,0.0653053231736559,0.1509433962264151
blacklist,bl_rate_q995__ni_k2_r4,empirically_calibrated,"LOPO 99.5th percentile; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,76243,0.14990140006016267,0.1755242614066712,1800,231,0.12833333333333333,392,22,0.05612244897959184,0.09523809523809523,0.1484375,0.43731778425655976,0.18803418803418803,0.09523809523809523,0.042013230900554845,L1,11,2000,0.03215176436639459,0.07307783018867925,0.06875,0.13615556978233032
blacklist,bl_span_comfortable__ni_k3_r2,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,77152,0.15168858541035465,0.17761693291249686,1800,261,0.145,392,25,0.06377551020408163,0.09578544061302682,0.16761363636363635,0.43983110485573546,0.21367521367521367,0.09578544061302682,0.04647832770145594,L1,11,2000,0.03619155354449472,0.09068582550950305,0.05653671838992164,0.13462078651685389
blacklist,bl_rate_q990__ni_k2_r4,empirically_calibrated,"LOPO 99th percentile; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,77544,0.15245929680449685,0.1785193831108287,1800,237,0.13166666666666665,392,24,0.061224489795918366,0.10126582278481013,0.1512784090909091,0.46499612503229143,0.20512820512820512,0.10126582278481013,0.048164024551348494,L1,11,2000,0.03717392458842273,0.07643312101910828,0.0756745400863048,0.1388920029895366
blacklist,bl_practical_or_rate995__ni_k2_r2,mixed,"MaxPrac OR LOPO q99.5; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,78497,0.15433299057648034,0.18071335004707936,1800,250,0.1388888888888889,392,25,0.06377551020408163,0.1,0.15980113636363635,0.4591836734693878,0.21367521367521367,0.1,0.045862247381150266,L1,11,2000,0.036945244410761656,0.09523809523809523,0.05940300551794309,0.14905743927125495
blacklist,bl_crossing__ni_k2_r4,mixed,"non-thumb crossing and IOI <=1000ms; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,78673,0.15467902426364621,0.18111853176877937,1800,240,0.13333333333333333,392,26,0.0663265306122449,0.10833333333333334,0.15198863636363635,0.49744897959183676,0.2222222222222222,0.10833333333333334,0.046710200597524544,L1,11,2000,0.037851913576572825,0.09455616218802788,0.06962025316455696,0.17284922717993578
blacklist,bl_rate_q975__ni_k2_r4,empirically_calibrated,"LOPO 97.5th percentile; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,84414,0.16596640720693798,0.194335283270369,1800,259,0.1438888888888889,392,26,0.0663265306122449,0.10038610038610038,0.16548295454545456,0.460956583405563,0.2222222222222222,0.10038610038610038,0.058356332243656196,L1,11,2000,0.04517660674853756,0.07936507936507936,0.07566734542761941,0.13839838224893916
blacklist,bl_span_comfortable__ni_k3_r4,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,84448,0.16603325462377683,0.19441355701206106,1800,286,0.15888888888888889,392,29,0.07397959183673469,0.10139860139860139,0.1825284090909091,0.4656058227486799,0.24786324786324787,0.10139860139860139,0.05549347921660745,L1,11,2000,0.055692686357243316,0.0953757225433526,0.07114178248119343,0.13230691091904542
blacklist,bl_span_comfortable__ni_k2_r1,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,85613,0.16832376170075558,0.19709558374945035,1800,292,0.1622222222222222,392,26,0.0663265306122449,0.08904109589041095,0.18892045454545456,0.4088621750069891,0.2222222222222222,0.08904109589041095,0.04960018002753362,L1,11,2000,0.03469089231437256,0.09854143106816078,0.05062608141335033,0.12772819900217833
blacklist,bl_two_signal_strict__ni_k2_r4,mixed,"at least 2 of 4 families; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,95746,0.1882462580192324,0.22042346094255397,1800,286,0.15888888888888889,392,32,0.08163265306122448,0.11188811188811189,0.18039772727272727,0.513771942343371,0.27350427350427353,0.11188811188811189,0.062417081435984324,L1,11,2000,0.05599802631578948,0.10638297872340426,0.08608883485099338,0.15139744054086682
blacklist,bl_span_comfortable__ni_k2_r2,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,100508,0.19760882857766393,0.2313863891171873,1800,338,0.18777777777777777,392,32,0.08163265306122448,0.09467455621301775,0.21732954545454544,0.4347301050597754,0.27350427350427353,0.09467455621301775,0.060321121840024736,L1,11,2000,0.048650839230797736,0.11751002626014845,0.059880239520958084,0.13443095838587638
blacklist,bl_practical_or_crossing__ni_k2_r4,mixed,"MaxPrac OR crossing; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,102481,0.2014879448548133,0.2359285683041994,1800,328,0.18222222222222223,392,30,0.07653061224489796,0.09146341463414634,0.21164772727272727,0.41998506719761075,0.2564102564102564,0.09146341463414634,0.056266287785190675,L1,11,2000,0.05144404166615725,0.10334367730213445,0.06486361361361362,0.12667337461300307
blacklist,bl_span_practical__ni_k2_r4,research_supported,"Parncutt MaxPrac; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,102481,0.2014879448548133,0.2359285683041994,1800,328,0.18222222222222223,392,30,0.07653061224489796,0.09146341463414634,0.21164772727272727,0.41998506719761075,0.2564102564102564,0.09146341463414634,0.056266287785190675,L1,11,2000,0.05144404166615725,0.10334367730213445,0.06486361361361362,0.12667337461300307
blacklist,bl_practical_or_rate995__ni_k2_r4,mixed,"MaxPrac OR LOPO q99.5; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,106337,0.20906922836453862,0.24480573147962695,1800,335,0.18611111111111112,392,31,0.07908163265306123,0.09253731343283582,0.2159090909090909,0.42491623515077676,0.26495726495726496,0.09253731343283582,0.05876628778519068,L1,11,2000,0.053410484668644904,0.10405054576227425,0.06521125030704987,0.12593235191026986
blacklist,bl_span_comfortable__ni_k2_r4,research_supported,"Parncutt MaxComf; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,125951,0.24763232347858227,0.28996047176044554,1800,415,0.23055555555555557,392,38,0.09693877551020408,0.09156626506024096,0.2677556818181818,0.42045733956233095,0.3247863247863248,0.09156626506024096,0.07322516224406514,L1,11,2000,0.06938498893533317,0.12590089881822047,0.06551587919358606,0.12264150943396226
blacklist,bl_span_relative,research_supported,Parncutt MaxRel,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,182738,0.3592812723029525,0.4206937355682789,1800,624,0.3466666666666667,392,60,0.15306122448979592,0.09615384615384616,0.4005681818181818,0.4415227629513344,0.5128205128205128,0.09615384615384616,0.16215639619420197,L1,11,2000,0.12217108217332734,0.19897991312393976,0.06967713844281098,0.12666698656429942
blacklist,bl_span_relative__ni_k5_r1,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,182990,0.3597767296277582,0.42127388212434935,1800,624,0.3466666666666667,392,60,0.15306122448979592,0.09615384615384616,0.4005681818181818,0.4415227629513344,0.5128205128205128,0.09615384615384616,0.16215639619420197,L1,11,2000,0.12217108217332734,0.19897991312393976,0.06967713844281098,0.12666698656429942
blacklist,bl_span_relative__ni_k5_r2,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,183282,0.3603508309723743,0.42194611543535165,1800,624,0.3466666666666667,392,60,0.15306122448979592,0.09615384615384616,0.4005681818181818,0.4415227629513344,0.5128205128205128,0.09615384615384616,0.16215639619420197,L1,11,2000,0.12217108217332734,0.19897991312393976,0.06967713844281098,0.12666698656429942
blacklist,bl_span_relative__ni_k5_r4,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,183817,0.3614026947373388,0.42317777578256477,1800,624,0.3466666666666667,392,60,0.15306122448979592,0.09615384615384616,0.4005681818181818,0.4415227629513344,0.5128205128205128,0.09615384615384616,0.16215639619420197,L1,11,2000,0.12217108217332734,0.19897991312393976,0.06967713844281098,0.12666698656429942
blacklist,bl_span_relative__ni_k3_r1,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,185343,0.36440296409310663,0.4266908854832137,1800,631,0.35055555555555556,392,61,0.1556122448979592,0.09667194928684628,0.40482954545454547,0.44390180794980433,0.5213675213675214,0.09667194928684628,0.16356484689842735,L1,11,2000,0.12602711883283219,0.19944444444444437,0.07019885564424067,0.12546217344643565
blacklist,bl_span_relative__ni_k3_r2,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,187847,0.3693260797332395,0.43245551634194573,1800,637,0.35388888888888886,392,62,0.15816326530612246,0.09733124018838304,0.4083806818181818,0.44692916413033035,0.5299145299145299,0.09733124018838304,0.16606484689842732,L1,11,2000,0.12932932092285443,0.20112133435664947,0.07099674573868935,0.1261333503314635
blacklist,bl_span_relative__ni_k3_r4,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,192537,0.37854709105601225,0.4432526883577018,1800,653,0.36277777777777775,392,65,0.16581632653061223,0.0995405819295559,0.41761363636363635,0.4570741006969404,0.5555555555555556,0.0995405819295559,0.17257999841357885,L1,11,2000,0.13287565391747447,0.21033242142766256,0.07121586279736458,0.13170804731999416
blacklist,bl_span_relative__ni_k2_r1,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,193540,0.38051908985275873,0.4455617637376172,1800,660,0.36666666666666664,392,63,0.16071428571428573,0.09545454545454546,0.4240056818181818,0.4383116883116884,0.5384615384615384,0.09545454545454546,0.16659514992873037,L1,11,2000,0.12771060667029613,0.20513392857142854,0.06938775510204082,0.1254355400696864
blacklist,bl_span_relative__ni_k2_r2,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,203230,0.39957060365183505,0.4678697801198509,1800,688,0.38222222222222224,392,67,0.17091836734693877,0.09738372093023256,0.44105113636363635,0.44717014712861897,0.5726495726495726,0.09738372093023256,0.17449919033277078,L1,11,2000,0.13424611565689068,0.21800099907402892,0.0703488113059595,0.13043655578409816
blacklist,bl_span_relative__ni_k2_r4,research_supported,"Parncutt MaxRel; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,219727,0.4320053635221511,0.5058486600226073,1800,745,0.41388888888888886,392,71,0.18112244897959184,0.0953020134228188,0.4786931818181818,0.4376112861251884,0.6068376068376068,0.0953020134228188,0.18240323073681114,L1,11,2000,0.14212897606103386,0.2265889564482866,0.06776951556224899,0.12967820866495428
blacklist,bl_hmm_disagreement,research_supported,PIG-trained HMM disagreement,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,279540,0.5496037324451802,0.6435482868410329,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
blacklist,bl_hmm_disagreement__ni_k5_r1,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,279738,0.5499930203432418,0.6440041162779454,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
blacklist,bl_hmm_disagreement__ni_k5_r2,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,279942,0.550394104844275,0.6444737587280978,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
blacklist,bl_hmm_disagreement__ni_k5_r4,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,280332,0.5511608840374267,0.645371604588683,1800,1009,0.5605555555555556,392,95,0.2423469387755102,0.09415262636273539,0.6491477272727273,0.4323334884003156,0.811965811965812,0.09415262636273539,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.059837298449479145,0.139002344573235
blacklist,bl_hmm_disagreement__ni_k3_r1,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,281415,0.5532901708737941,0.647864853478462,1800,1013,0.5627777777777778,392,95,0.2423469387755102,0.09378084896347483,0.6519886363636364,0.430626347281262,0.811965811965812,0.09378084896347483,0.25879242489657617,R1,11,2000,0.15296997157071784,0.3547472992779979,0.0596409924292628,0.1380038910841172
blacklist,bl_hmm_disagreement__ni_k3_r2,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,283269,0.5569353211920074,0.6521330745695519,1800,1019,0.5661111111111111,392,97,0.24744897959183673,0.09519136408243375,0.6548295454545454,0.4371032024193387,0.8290598290598291,0.09519136408243375,0.26270087560080146,R1,11,2000,0.15992385413673513,0.35673072326593047,0.061061946902654866,0.13860369609856263
blacklist,bl_hmm_disagreement__ni_k3_r4,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,286666,0.563614164574408,0.6599535422321369,1800,1025,0.5694444444444444,392,97,0.24744897959183673,0.09463414634146342,0.6590909090909091,0.43454454952712795,0.8290598290598291,0.09463414634146342,0.26270087560080146,R1,11,2000,0.15992385413673513,0.35673072326593047,0.06084203087627745,0.13743686354378817
blacklist,bl_hmm_disagreement__ni_k2_r1,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,287117,0.5645008758977706,0.6609918203939932,1800,1033,0.5738888888888889,392,96,0.24489795918367346,0.09293320425943853,0.6654829545454546,0.4267341011912994,0.8205128205128205,0.09293320425943853,0.26279242489657617,R1,11,2000,0.1580026455026455,0.3547472992779979,0.060089315375342886,0.13593458333767838
blacklist,bl_hmm_disagreement__ni_k2_r2,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,293994,0.5780217490036785,0.6768238357356465,1800,1045,0.5805555555555556,392,98,0.25,0.0937799043062201,0.6725852272727273,0.4306220095693781,0.8376068376068376,0.0937799043062201,0.26670087560080147,R1,11,2000,0.1646586345381526,0.35673072326593047,0.06050129645635264,0.13588461789466805
blacklist,bl_hmm_disagreement__ni_k2_r4,research_supported,"PIG-trained HMM disagreement; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,305593,0.6008265486482076,0.7035266924970014,1800,1071,0.595,392,98,0.25,0.0915032679738562,0.6910511363636364,0.42016806722689076,0.8376068376068376,0.0915032679738562,0.26670087560080147,R1,11,2000,0.1646586345381526,0.35673072326593047,0.05922165820642978,0.13217810454869433
hybrid,hy_direct_plus_corroborated,mixed,MaxPrac direct; weak signals need HMM,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,41928,0.08243466156529125,0.09652533651953506,1800,139,0.07722222222222222,392,16,0.04081632653061224,0.11510791366906475,0.08735795454545454,0.5285567464395831,0.13675213675213677,0.11510791366906475,0.03035334548492443,L1,11,2000,0.016846491554431135,0.06713780918727916,0.04838062791098844,0.19419326970544667
hybrid,hy_direct_plus_corroborated__ni_k5_r1,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,42349,0.08326238987379601,0.09749454961519247,1800,139,0.07722222222222222,392,16,0.04081632653061224,0.11510791366906475,0.08735795454545454,0.5285567464395831,0.13675213675213677,0.11510791366906475,0.03035334548492443,L1,11,2000,0.016846491554431135,0.06713780918727916,0.04838062791098844,0.19419326970544667
hybrid,hy_direct_plus_corroborated__ni_k5_r2,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,42818,0.08418449100607328,0.09857426681676808,1800,139,0.07722222222222222,392,16,0.04081632653061224,0.11510791366906475,0.08735795454545454,0.5285567464395831,0.13675213675213677,0.11510791366906475,0.03035334548492443,L1,11,2000,0.016846491554431135,0.06713780918727916,0.04838062791098844,0.19419326970544667
hybrid,hy_direct_plus_corroborated__ni_k5_r4,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,43721,0.08595987975329371,0.10065312530935394,1800,139,0.07722222222222222,392,16,0.04081632653061224,0.11510791366906475,0.08735795454545454,0.5285567464395831,0.13675213675213677,0.11510791366906475,0.03035334548492443,L1,11,2000,0.016846491554431135,0.06713780918727916,0.04838062791098844,0.19419326970544667
